iteration	fitness_arr_avg	fitness_arr_max	fitness_arr_min	fitness_arr_stab_avg	fitness_arr_stab_max	fitness_arr_stab_min	fitness_arr_coll_avg	fitness_arr_coll_max	fitness_arr_coll_min	fitness_arr_powr_avg	fitness_arr_powr_max	fitness_arr_powr_min	fitness_arr_dist_avg	fitness_arr_dist_max	fitness_arr_dist_min	fitness_arr_slip_avg	fitness_arr_slip_max	fitness_arr_slip_min
0.000000	-0.391096	-0.243422	-0.641693	0.178547	0.369910	0.105750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220293	0.303327	0.161344	0.432843	0.487813	0.361421
1.000000	-0.569156	-0.074914	-1.259263	0.491869	1.572582	0.157541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.376709	0.814712	0.145730	0.453995	0.618384	0.294568
2.000000	-0.379658	-0.120957	-0.604632	0.439758	0.693908	0.117923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.439931	0.629930	0.234926	0.379831	0.432451	0.305014
3.000000	-0.297946	-0.087142	-0.543715	0.426929	1.079396	0.071653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.493668	0.980668	0.280800	0.364685	0.444986	0.285167
4.000000	-0.283399	-0.068818	-0.585378	0.562800	1.232795	0.079717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.614446	1.109844	0.257968	0.335045	0.493036	0.166086
5.000000	-0.145857	0.031980	-0.422319	0.233050	0.693145	0.096297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.392990	0.650004	0.262086	0.305797	0.408426	0.126393
6.000000	-0.149057	-0.009843	-0.286234	0.222011	0.545930	0.041841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.356685	0.735599	0.233331	0.283731	0.392758	0.199513
7.000000	-0.279566	0.062738	-0.600898	0.752872	1.372559	0.045425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.741891	1.130993	0.256581	0.268585	0.359331	0.157730
8.000000	-0.158754	0.019004	-0.658970	0.277527	1.370829	0.068489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.332126	0.978223	0.190639	0.213353	0.326950	0.116992
9.000000	-0.134390	0.075738	-0.349684	0.195233	0.930505	0.046290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.313889	0.851364	0.203313	0.253047	0.424095	0.104457
10.000000	-0.112548	0.169096	-0.376089	0.081250	0.230879	0.020669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.261964	0.495599	0.135190	0.293263	0.500348	0.073120
11.000000	-0.114768	0.061814	-0.285756	0.079101	0.181646	0.021788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.219600	0.399101	0.143446	0.255266	0.385446	0.155641
12.000000	-0.031173	0.082243	-0.161596	0.221565	0.560773	0.023935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.416542	0.653614	0.209577	0.226149	0.411560	0.165042
13.000000	-0.078812	0.096523	-0.378820	0.304093	0.724863	0.030300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.484987	0.954912	0.310189	0.259706	0.383357	0.174443
14.000000	0.103522	0.292524	-0.117885	0.309678	0.986723	0.049236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576544	1.147737	0.221059	0.163344	0.278900	0.052228
15.000000	-0.010433	0.161476	-0.321936	0.542368	0.983906	0.125048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.727269	1.167681	0.303539	0.195334	0.262187	0.021936
16.000000	-0.153511	0.157292	-0.611056	0.726798	1.285280	0.044727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.860152	1.195562	0.418244	0.286865	0.341574	0.216226
17.000000	0.037129	0.199104	-0.076119	0.232436	0.720292	0.047531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.526529	0.924788	0.331811	0.256964	0.359331	0.190111
18.000000	-0.120607	0.168929	-0.346703	0.691213	1.187372	0.212713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.872486	1.206062	0.470362	0.301880	0.409471	0.209958
19.000000	-0.004339	0.276958	-0.366249	0.450282	1.126829	0.098491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.726801	1.154030	0.422609	0.280858	0.401114	0.175487
20.000000	0.133573	0.412219	-0.224505	0.430896	1.037653	0.057434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.854859	1.164123	0.538805	0.290390	0.498259	0.099234
21.000000	0.253383	0.595449	-0.667550	0.491498	1.021264	0.229860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.964631	1.307716	0.680781	0.219751	0.348886	0.085655
22.000000	0.068260	1.026190	-0.405629	0.662643	1.275499	0.148578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.022468	1.566540	0.524285	0.291565	0.325905	0.248607
23.000000	-0.356394	0.050970	-1.053293	1.048680	1.472038	0.593977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.014535	1.201707	0.825082	0.322249	0.406337	0.255919
24.000000	-0.085044	0.285438	-0.689381	0.455305	1.041584	0.225302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.673055	0.809487	0.472771	0.302794	0.396936	0.188022
25.000000	-0.097624	0.136685	-0.523596	0.669921	1.489649	0.131124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.936068	1.312850	0.583254	0.363771	0.478412	0.287256
26.000000	0.148550	0.462376	-0.240546	0.328187	0.683240	0.073998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.797680	0.899103	0.602294	0.320944	0.532730	0.220404
27.000000	0.254954	0.683544	0.008680	0.292425	0.610968	0.108268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.825495	0.976891	0.631735	0.278116	0.454387	0.149373
28.000000	0.402853	0.640034	-0.008780	0.214290	0.475012	0.082161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.879199	1.009600	0.698032	0.262056	0.624652	0.077298
29.000000	0.047830	0.484851	-0.743677	0.740001	1.486347	0.095436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.093106	1.323467	0.683172	0.305275	0.417827	0.206825
30.000000	0.352843	0.557475	0.006728	0.171657	0.377745	0.067394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.791909	0.946798	0.508766	0.267409	0.422006	0.090877
31.000000	0.178232	0.648097	-0.316771	0.367788	0.764186	0.105687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.868923	1.258286	0.422549	0.322902	0.526462	0.062674
32.000000	0.205032	0.636010	-0.085887	0.390493	1.103907	0.081395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.898059	1.421507	0.575745	0.302533	0.642410	0.056407
33.000000	0.432663	1.278772	-0.446969	0.540846	1.358207	0.155452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.166623	1.653024	0.801684	0.193115	0.354109	0.049095
34.000000	0.033722	0.835363	-0.863786	0.782085	1.569721	0.179763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.080736	1.343308	0.763225	0.264929	0.399025	0.176532
35.000000	0.178525	0.859812	-0.547304	0.427273	1.261914	0.092148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.908723	1.254740	0.457872	0.302925	0.442897	0.177577
36.000000	0.063723	0.520651	-1.119652	0.542821	1.688763	0.061280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.894061	1.252487	0.724007	0.287517	0.380223	0.180710
37.000000	0.250690	0.635572	-0.122751	0.364237	0.793785	0.104548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.869933	1.073192	0.725727	0.255005	0.402159	0.096100
