iteration	fitness_arr_avg	fitness_arr_max	fitness_arr_min	fitness_arr_stab_avg	fitness_arr_stab_max	fitness_arr_stab_min	fitness_arr_coll_avg	fitness_arr_coll_max	fitness_arr_coll_min	fitness_arr_powr_avg	fitness_arr_powr_max	fitness_arr_powr_min	fitness_arr_dist_avg	fitness_arr_dist_max	fitness_arr_dist_min	fitness_arr_slip_avg	fitness_arr_slip_max	fitness_arr_slip_min
0.000000	-8.061957	-7.712773	-8.394825	0.367437	0.455621	0.317708	8.782840	9.012502	8.418925	0.000000	0.000000	0.000000	1.344588	1.400132	1.284116	0.256267	0.337047	0.197772
1.000000	-11.480831	-8.310822	-13.802631	1.378509	2.155594	0.782652	10.232454	12.305897	8.375745	0.000000	0.000000	0.000000	0.741204	1.297456	-1.036315	0.611072	0.763231	0.353760
2.000000	-9.445865	-8.021196	-12.369352	1.209766	2.336650	0.677112	8.393831	9.673605	6.197418	0.000000	0.000000	0.000000	0.680713	1.298911	-1.063072	0.522981	0.665738	0.381616
3.000000	-7.790371	-6.512010	-8.770059	0.860884	1.417717	0.404252	7.387867	8.900865	6.354794	0.000000	0.000000	0.000000	0.927392	1.236409	0.353908	0.469011	0.662953	0.136490
4.000000	-7.656476	-6.020959	-9.653789	0.658001	1.135429	0.404728	7.045807	9.243258	5.238730	0.000000	0.000000	0.000000	0.442527	0.965573	0.029762	0.395195	0.523677	0.270195
5.000000	-7.762259	-5.497899	-10.612581	0.858373	1.417055	0.519443	6.886106	8.897088	5.108779	0.000000	0.000000	0.000000	0.478738	0.907605	-0.000594	0.496518	0.621170	0.317549
6.000000	-6.858958	-5.998469	-8.000561	0.768976	1.045260	0.636467	6.124358	7.292286	5.315023	0.000000	0.000000	0.000000	0.576507	0.713412	0.367143	0.542131	0.626741	0.345404
7.000000	-6.585765	-5.305396	-8.757966	0.877246	1.454189	0.610331	5.952666	7.400258	4.928492	0.000000	0.000000	0.000000	0.776877	1.076044	0.487364	0.532730	0.685237	0.423398
8.000000	-5.814250	-4.977290	-7.308340	0.663144	0.854669	0.541376	5.368123	6.962786	4.487055	0.000000	0.000000	0.000000	0.776905	0.992098	0.687339	0.559889	0.612813	0.498607
9.000000	-5.913355	-5.103480	-6.326057	0.745081	0.996477	0.464775	5.275509	5.733671	4.589396	0.000000	0.000000	0.000000	0.702988	0.840007	0.549577	0.595752	0.707521	0.440111
10.000000	-6.402699	-5.107498	-7.706672	0.747069	0.979333	0.570578	5.538538	7.121791	4.602457	0.000000	0.000000	0.000000	0.494677	0.845426	0.239668	0.611769	0.701950	0.504178
11.000000	-5.265770	-4.886847	-5.783356	0.661927	1.051753	0.441824	4.662424	4.955732	4.495181	0.000000	0.000000	0.000000	0.559278	0.769577	0.229210	0.500696	0.590529	0.434540
12.000000	-5.270460	-4.681945	-6.553893	0.579828	0.908012	0.407253	4.794169	5.438612	4.557603	0.000000	0.000000	0.000000	0.586127	0.810779	0.374904	0.482591	0.632312	0.401114
13.000000	-5.166586	-4.677672	-5.561566	0.650543	0.952373	0.392945	4.626890	4.823750	4.579525	0.000000	0.000000	0.000000	0.614676	0.729338	0.508118	0.503830	0.610028	0.401114
14.000000	-4.903723	-4.693582	-5.071764	0.558929	0.712005	0.374161	4.567261	4.759360	4.211658	0.000000	0.000000	0.000000	0.705057	0.844986	0.502066	0.482591	0.565460	0.337047
15.000000	-5.083337	-4.596375	-5.369212	0.670327	1.009170	0.459164	4.467606	4.634065	4.227553	0.000000	0.000000	0.000000	0.612395	0.817411	0.315451	0.557799	0.604457	0.512535
16.000000	-5.447899	-4.502445	-7.290573	0.693432	1.212873	0.364725	4.653176	5.600946	4.134327	0.000000	0.000000	0.000000	0.475659	0.599577	0.236339	0.576950	0.713092	0.428969
17.000000	-4.881344	-4.451859	-5.886899	0.531769	0.770097	0.410439	4.327860	4.928602	4.134329	0.000000	0.000000	0.000000	0.460875	0.802530	0.163833	0.482591	0.598886	0.348189
18.000000	-5.063848	-4.574217	-6.991489	0.700552	1.582370	0.441505	4.366296	4.637515	4.134329	0.000000	0.000000	0.000000	0.507875	0.875414	-0.653620	0.504875	0.621170	0.314763
19.000000	-4.888488	-4.304598	-5.620862	0.610892	1.065542	0.397141	4.289660	4.584207	4.134327	0.000000	0.000000	0.000000	0.521464	0.969244	0.001865	0.509401	0.746518	0.401114
20.000000	-4.890211	-4.288324	-5.632355	0.583228	0.733267	0.494820	4.431666	4.977379	4.134327	0.000000	0.000000	0.000000	0.657413	0.836644	0.494581	0.532730	0.601671	0.428969
21.000000	-4.640313	-4.482784	-4.872172	0.590559	0.723031	0.482600	4.225136	4.448356	4.134327	0.000000	0.000000	0.000000	0.684435	0.906508	0.547412	0.509053	0.557103	0.462396
22.000000	-4.967550	-4.331697	-6.383813	0.638999	0.991550	0.393301	4.405516	6.057981	4.134327	0.000000	0.000000	0.000000	0.605865	0.898601	0.034280	0.528900	0.576602	0.456825
23.000000	-5.050135	-4.418309	-5.839913	0.637635	1.013056	0.459993	4.528965	5.253321	4.134329	0.000000	0.000000	0.000000	0.689237	0.855385	0.200253	0.572772	0.662953	0.509749
24.000000	-4.845972	-4.456308	-6.113604	0.615107	0.810660	0.530369	4.414072	5.630699	4.134327	0.000000	0.000000	0.000000	0.749711	0.844140	0.610865	0.566504	0.671309	0.484680
25.000000	-4.733050	-4.369796	-5.102684	0.622443	0.816230	0.496688	4.251553	4.431916	4.134327	0.000000	0.000000	0.000000	0.668801	0.805145	0.405533	0.527855	0.649025	0.376045
26.000000	-4.595508	-4.288217	-5.227973	0.599432	1.087854	0.374750	4.247115	4.906115	4.134329	0.000000	0.000000	0.000000	0.751735	0.858268	0.663760	0.500696	0.621170	0.440111
27.000000	-4.549213	-4.122997	-5.437413	0.527254	0.740285	0.344467	4.256613	5.112604	4.134327	0.000000	0.000000	0.000000	0.752063	0.850806	0.687275	0.517409	0.601671	0.331476
28.000000	-4.851678	-4.116029	-5.911273	0.510405	0.766304	0.364465	4.218046	4.490270	4.134327	0.000000	0.000000	0.000000	0.356926	0.700952	-0.611001	0.480153	0.649025	0.292479
29.000000	-4.503832	-4.137236	-5.150512	0.495370	0.666828	0.349288	4.267973	4.757989	4.134327	0.000000	0.000000	0.000000	0.662366	0.786774	0.481797	0.402855	0.543175	0.264624
30.000000	-4.330187	-4.120521	-4.704664	0.525046	0.790624	0.384724	4.138628	4.168733	4.134327	0.000000	0.000000	0.000000	0.703612	0.770254	0.606968	0.370125	0.518106	0.306407
31.000000	-4.644473	-4.267042	-5.057644	0.526123	0.689722	0.393119	4.324537	4.927300	4.134327	0.000000	0.000000	0.000000	0.626451	0.863302	0.389759	0.420265	0.501393	0.334262
32.000000	-4.534248	-4.209378	-5.494957	0.477747	0.600942	0.369566	4.304468	5.056966	4.134327	0.000000	0.000000	0.000000	0.586755	0.786537	0.315837	0.338788	0.470752	0.161560
33.000000	-4.725673	-4.251923	-5.600690	0.582388	0.955695	0.397843	4.327109	5.133165	4.134329	0.000000	0.000000	0.000000	0.577627	0.810205	0.412101	0.393802	0.610028	0.270195
34.000000	-4.991907	-4.144793	-7.501753	0.700619	1.352320	0.385453	4.385303	5.540078	4.134327	0.000000	0.000000	0.000000	0.466577	0.863039	-0.265030	0.372563	0.509749	0.122563
