iteration	fitness_arr_avg	fitness_arr_max	fitness_arr_min	fitness_arr_stab_avg	fitness_arr_stab_max	fitness_arr_stab_min	fitness_arr_coll_avg	fitness_arr_coll_max	fitness_arr_coll_min	fitness_arr_powr_avg	fitness_arr_powr_max	fitness_arr_powr_min	fitness_arr_dist_avg	fitness_arr_dist_max	fitness_arr_dist_min	fitness_arr_slip_avg	fitness_arr_slip_max	fitness_arr_slip_min
0.000000	-0.995082	-0.339728	-1.161502	0.156747	0.164347	0.135231	0.720500	0.785560	0.457831	0.000000	0.000000	0.000000	0.166249	0.472181	0.115942	0.284084	0.330549	0.198687
1.000000	-0.657418	0.004070	-1.051651	0.180939	0.247469	0.117267	0.503599	0.664641	0.256734	0.000000	0.000000	0.000000	0.295243	0.564825	0.091583	0.268124	0.326372	0.186754
2.000000	-0.220362	-0.015353	-0.582402	0.286026	0.571792	0.184178	0.188348	0.388112	0.087898	0.000000	0.000000	0.000000	0.472090	0.554013	0.375989	0.218079	0.267303	0.186754
3.000000	-0.299646	0.031122	-0.975433	0.324412	0.728761	0.121499	0.209330	0.313382	0.077720	0.000000	0.000000	0.000000	0.458366	0.541358	0.288040	0.224269	0.299523	0.171838
4.000000	-0.206374	0.108562	-0.754258	0.263931	0.362959	0.129054	0.203813	0.421333	0.092775	0.000000	0.000000	0.000000	0.480343	0.580270	0.308674	0.218974	0.278640	0.177208
5.000000	-0.129886	0.056522	-0.363196	0.209780	0.252674	0.126450	0.211406	0.358798	0.101569	0.000000	0.000000	0.000000	0.502517	0.552492	0.404615	0.211217	0.272076	0.177208
6.000000	-0.125254	0.070455	-0.477180	0.225384	0.363277	0.151074	0.176242	0.229685	0.108462	0.000000	0.000000	0.000000	0.491095	0.559826	0.309868	0.214723	0.315036	0.165871
7.000000	-0.098837	0.098391	-0.310602	0.205428	0.366556	0.115019	0.199609	0.444923	0.056995	0.000000	0.000000	0.000000	0.513613	0.550821	0.430121	0.207413	0.258950	0.171838
8.000000	-0.076717	0.161410	-0.360378	0.187440	0.309742	0.110495	0.181586	0.322667	0.098849	0.000000	0.000000	0.000000	0.507629	0.571299	0.375527	0.215319	0.273866	0.177804
9.000000	-0.070691	0.081302	-0.381054	0.177801	0.284497	0.135466	0.190251	0.300079	0.130891	0.000000	0.000000	0.000000	0.513127	0.589298	0.420179	0.215767	0.277446	0.183771
10.000000	-0.178177	0.073998	-0.695493	0.219942	0.305208	0.142780	0.216538	0.369556	0.121479	0.000000	0.000000	0.000000	0.474070	0.552683	0.239444	0.215767	0.323389	0.164678
11.000000	-0.272576	0.110703	-0.817808	0.202910	0.310064	0.168417	0.201900	0.408961	0.051546	0.000000	0.000000	0.000000	0.384844	0.562886	0.099836	0.252610	0.332936	0.174224
12.000000	-0.043959	0.122251	-0.371956	0.197462	0.269657	0.118964	0.121959	0.152848	0.055838	0.000000	0.000000	0.000000	0.493243	0.567315	0.315474	0.217780	0.296539	0.169451
13.000000	-0.187030	0.036735	-0.699543	0.234364	0.325397	0.169779	0.195338	0.324585	0.110726	0.000000	0.000000	0.000000	0.469254	0.562033	0.214625	0.226581	0.336516	0.173628
14.000000	-0.204352	0.156155	-1.125130	0.245869	0.371751	0.117729	0.189164	0.735490	0.056497	0.000000	0.000000	0.000000	0.457263	0.547654	0.089255	0.226581	0.323389	0.169451
