iteration	fitness_arr_avg	fitness_arr_max	fitness_arr_min	fitness_arr_stab_avg	fitness_arr_stab_max	fitness_arr_stab_min	fitness_arr_coll_avg	fitness_arr_coll_max	fitness_arr_coll_min	fitness_arr_powr_avg	fitness_arr_powr_max	fitness_arr_powr_min	fitness_arr_dist_avg	fitness_arr_dist_max	fitness_arr_dist_min	fitness_arr_slip_avg	fitness_arr_slip_max	fitness_arr_slip_min
0.000000	-0.094740	-0.062033	-0.147914	0.089890	0.126635	0.062391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004850	0.004089	-0.021279	0.000000	0.000000	0.000000
1.000000	-1.675479	1.236425	-6.554886	2.087230	8.000000	0.160642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.619836	2.588517	-1.680766	0.208085	0.455549	0.000000
2.000000	0.068259	1.396638	-0.682029	0.331628	0.689476	0.191046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.464550	1.714630	-0.009653	0.064663	0.121718	0.000000
3.000000	-0.190808	2.871865	-1.883298	0.775086	2.700449	0.159857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.793034	3.456829	-1.136720	0.208756	0.378580	0.109189
4.000000	-1.041476	2.089280	-6.392040	2.150769	8.000000	0.196876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.280236	2.643321	0.005526	0.170943	0.462709	0.000000
5.000000	0.484061	1.671969	-1.070206	0.837830	1.735772	0.168898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.506034	3.560901	0.251154	0.184144	0.363365	0.096659
6.000000	-0.327960	1.051687	-4.210299	1.318292	5.443660	0.075625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.166085	2.579809	-0.013017	0.175753	0.332041	0.000000
7.000000	0.317178	1.750420	-0.248177	0.456534	1.617450	0.057821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.871377	3.504629	-0.013605	0.097666	0.289976	0.000000
8.000000	-0.010918	3.059795	-6.655826	2.801913	8.000000	0.080327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.077391	4.884134	0.002218	0.286396	0.440334	0.125298
9.000000	-2.314757	1.665211	-6.693541	5.444811	8.000000	1.709489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.548908	4.888766	1.651030	0.418854	0.515513	0.341885
10.000000	0.685756	2.693380	-6.667061	2.262338	8.000000	0.444373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.322311	3.773870	1.699884	0.374217	0.471659	0.292661
11.000000	1.437953	3.321875	-3.395527	1.693948	6.281921	0.339773	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.491351	4.314300	2.469092	0.359450	0.438544	0.261337
12.000000	-0.607740	2.490057	-5.801362	3.764238	8.000000	0.608887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.510018	4.495497	2.464450	0.353520	0.495823	0.254177
13.000000	0.741173	3.422931	-5.374765	2.220489	8.000000	0.480437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.306904	4.381474	2.353706	0.345242	0.457339	0.227327
14.000000	1.350413	3.163795	-3.750778	2.137013	6.985209	0.348342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.841057	4.286377	3.577211	0.353632	0.573687	0.178103
15.000000	2.052403	3.015948	0.725856	1.356420	2.975404	0.478523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.749254	4.199220	3.035728	0.340431	0.559368	0.138723
16.000000	0.395478	3.557062	-6.187288	2.621349	8.000000	0.260788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.309824	4.225514	2.246781	0.292997	0.434069	0.132458
17.000000	0.347832	3.592955	-5.666287	2.366869	8.000000	0.083999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.977603	4.224682	-0.008857	0.262903	0.387530	0.000000
18.000000	2.640751	3.555291	1.934545	0.403127	1.165694	0.133731	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.261584	4.186686	2.281958	0.217706	0.336516	0.100239
19.000000	-0.805923	2.390962	-6.008976	3.570526	8.000000	0.379641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.068563	3.860298	2.310133	0.303960	0.528938	0.140513
20.000000	0.955824	2.924250	-6.276505	1.633854	8.000000	0.179996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.846427	4.515627	1.116782	0.256750	0.510143	0.093079
21.000000	-1.282752	2.744019	-5.906131	3.526445	7.859869	0.217692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.547765	4.281911	1.104688	0.304072	0.424224	0.123508
22.000000	0.569773	3.027565	-5.468386	2.516536	8.000000	0.307320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.410966	4.220428	2.871375	0.324657	0.460024	0.173628
23.000000	0.338129	2.836214	-5.352087	2.528809	7.297655	0.279361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.207034	3.730025	2.214960	0.340095	0.416169	0.225537
24.000000	-0.300189	2.454269	-5.990316	2.960157	7.784893	0.584781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.943679	3.736072	2.074708	0.283711	0.390215	0.213007
25.000000	1.508805	2.864707	-3.520381	1.377551	5.259343	0.271081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.201281	3.681665	2.223151	0.314924	0.484189	0.218377
26.000000	1.155963	3.358985	-6.855098	1.627328	7.891684	0.387017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.106940	3.981384	1.540464	0.323650	0.503878	0.214797
27.000000	2.389525	3.168412	0.262627	0.606289	1.210305	0.213853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.241712	3.881862	1.613834	0.245898	0.423329	0.134248
28.000000	2.408229	2.823961	1.461462	0.411502	0.801431	0.164726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.054777	3.675875	2.455750	0.235046	0.494928	0.114558
29.000000	1.621233	3.342987	-0.827191	0.382076	0.725888	0.134554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.263863	3.845131	0.024891	0.260553	0.377685	0.126193
30.000000	2.256600	3.165869	0.635831	0.633189	1.509063	0.172759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.179430	3.919314	1.596366	0.289641	0.519988	0.176313
31.000000	0.810477	3.115451	-6.742694	1.736167	8.000000	0.247030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.874434	3.864867	0.000497	0.327789	0.503878	0.139618
32.000000	0.504783	3.476474	-7.070796	2.370474	8.000000	0.151184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.195998	3.893639	1.326579	0.320741	0.484189	0.227327
33.000000	2.435040	3.193180	0.712438	0.538384	1.654239	0.181152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.256128	4.222855	2.234355	0.282704	0.417064	0.140513
34.000000	2.643897	3.363964	1.880608	0.605904	1.198433	0.109305	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.509235	3.971219	2.193075	0.259435	0.519988	0.119928
35.000000	2.536063	3.488680	1.599572	0.639610	1.842126	0.179742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.455133	4.038381	2.305395	0.279460	0.400060	0.173628
36.000000	1.940747	3.243136	0.195068	0.957860	2.186709	0.262573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.171467	4.232759	1.043126	0.272859	0.357100	0.191527
37.000000	1.927976	3.569850	-0.222896	0.575200	2.254158	0.081748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.788789	4.074800	1.202775	0.285613	0.539678	0.110979
38.000000	0.392085	3.690269	-7.702374	2.352402	8.000000	0.186159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.002915	4.100175	0.670836	0.258428	0.373210	0.170048
39.000000	3.074063	3.581037	2.072733	0.667118	1.447799	0.229080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.063489	4.428970	3.123126	0.322308	0.516408	0.180788
40.000000	1.625644	3.788986	-7.901601	1.794383	8.000000	0.235858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.801292	4.760719	0.477874	0.381265	0.521778	0.238067
41.000000	2.267092	3.915001	-6.714869	1.400710	7.869390	0.280614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.098739	4.704632	1.563531	0.430937	0.487769	0.304296
42.000000	3.552653	3.912076	3.035019	0.611174	1.278490	0.280445	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.603937	4.944251	4.278018	0.440110	0.574582	0.273866
43.000000	3.593655	3.815111	3.242607	0.633097	0.927554	0.451169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.683084	4.966932	4.496267	0.456332	0.549523	0.332936
44.000000	3.467800	3.799308	2.453594	0.592605	1.023798	0.319311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.502082	5.026587	4.038550	0.441677	0.561158	0.306086
45.000000	3.574306	4.153642	2.404744	0.675893	1.297792	0.414867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.693107	5.110084	4.031892	0.442907	0.578162	0.276551
46.000000	3.437234	3.852224	2.963974	0.784674	1.378328	0.405236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.701845	4.973555	4.233146	0.479937	0.651551	0.370525
47.000000	2.071376	4.035541	-5.307980	1.988672	8.000000	0.457357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.496355	5.177593	3.184264	0.436307	0.492243	0.371420
48.000000	2.246403	3.931363	-2.092907	2.202647	6.633000	0.447195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.872826	5.335830	4.531797	0.423777	0.489558	0.318616
49.000000	3.119495	4.151684	1.815941	1.424485	2.834964	0.257397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.001207	5.543725	4.543261	0.457227	0.542363	0.377685
50.000000	3.718109	4.366878	2.668941	0.701028	1.485039	0.327661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.873902	5.373027	4.686422	0.454766	0.539678	0.325776
51.000000	3.414352	4.365828	-0.197957	1.184793	4.093041	0.392071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.065322	5.502015	4.322889	0.466177	0.514618	0.408115
52.000000	3.556235	4.493055	0.570742	1.207637	4.039173	0.437734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.169861	5.462536	4.680216	0.405989	0.507458	0.335621
53.000000	3.843547	4.437083	1.478601	1.035882	3.481421	0.457103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.334306	5.496210	5.063114	0.454878	0.524463	0.392900
54.000000	3.689583	4.314651	2.376280	0.889346	1.974097	0.298319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.978317	5.538092	4.443227	0.399388	0.502088	0.271181
55.000000	3.653014	4.400282	2.059588	1.202819	2.447428	0.672568	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.274576	5.507274	4.820446	0.418743	0.474344	0.364260
56.000000	3.747651	4.493957	1.922072	1.001698	2.749585	0.470983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.167308	5.492837	4.703805	0.417959	0.537888	0.374105
57.000000	3.517583	4.395921	1.549818	1.027398	2.976125	0.412909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.965849	5.542746	3.948888	0.420868	0.477029	0.344570
58.000000	2.483903	4.292940	-2.360926	2.091270	6.425791	0.550393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.996713	5.304446	4.313508	0.421539	0.479714	0.375000
59.000000	2.863809	4.479382	0.357533	1.345968	3.264778	0.607599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.611851	5.487691	3.273618	0.402073	0.512828	0.327566
60.000000	2.765471	4.108840	-1.393593	1.556898	5.858166	0.498471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.715380	5.002696	4.211735	0.393012	0.458234	0.272076
61.000000	2.713563	4.048357	0.955633	0.891643	1.716933	0.432264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.979646	4.999168	2.829304	0.374441	0.502088	0.274761
62.000000	1.054170	3.612933	-1.662692	2.660394	5.130863	0.596671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.138676	4.910135	1.519563	0.424112	0.503878	0.359785
63.000000	3.226656	4.366625	0.412223	1.233139	3.916556	0.444728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.843409	5.272008	4.471066	0.383614	0.477029	0.285501
64.000000	2.337095	4.163332	-2.355281	1.985143	6.147662	0.663063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.712565	5.225351	3.592824	0.390327	0.450179	0.340990
65.000000	3.154548	4.058055	2.075985	0.900323	1.984165	0.450071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.445645	4.985487	3.583699	0.390774	0.427804	0.333831
66.000000	2.445274	4.172168	-0.564065	1.457807	4.164309	0.355761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.298330	5.089114	1.586401	0.395249	0.489558	0.319511
67.000000	2.502911	4.161958	-1.050280	1.497211	5.241416	0.335808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.378030	5.180836	3.352850	0.377909	0.480609	0.308771
68.000000	3.587768	4.366416	2.602383	0.709567	1.890010	0.324982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.657231	5.197865	3.665188	0.359897	0.425119	0.277446
69.000000	3.166833	4.293054	-0.906795	0.754898	1.380434	0.254611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.342040	5.329519	0.904036	0.420309	0.583532	0.300716
70.000000	3.410726	4.271593	1.937605	0.773467	1.601400	0.428440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.597901	5.066083	3.631223	0.413708	0.495823	0.332041
71.000000	3.410829	4.359828	0.874878	0.582295	1.003874	0.408769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.377857	5.291777	1.900182	0.384733	0.517303	0.347255
72.000000	2.899868	4.173585	0.454908	0.954793	3.383743	0.239377	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.245547	4.959249	2.316477	0.390886	0.539678	0.305191
73.000000	3.756565	4.493480	3.122284	0.527757	0.935648	0.162083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.612782	5.489423	4.014527	0.328461	0.407220	0.261337
74.000000	3.388870	4.173859	1.679105	0.673992	1.210688	0.268558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.422087	5.308945	2.302973	0.359226	0.432279	0.258652
75.000000	3.691435	4.381006	2.182630	0.665931	1.277648	0.350768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.714802	5.242216	3.957891	0.357436	0.497613	0.222852
