iteration	J-0	J-1	J-2	J-3	J-4	J-5	J-6	J-7	J-8	J-9	J-10	J-11	J-12	J-13	J-14	J-15	J-16	J-17	Sensor
127	0.433184	1.55581	-0.433541	-0.444416	2.13319	-0.65482	0.433184	1.55581	-0.433541	-0.298487	1.71792	-0.302951	0.187576	1.93147	-0.59556	-0.298487	1.71792	-0.302951	0.542306
128	0.448118	1.56106	-0.439316	-0.455866	2.11507	-0.662061	0.448118	1.56106	-0.439316	-0.303604	1.70879	-0.316368	0.198021	1.92375	-0.591609	-0.303604	1.70879	-0.316368	0.542855
129	0.463234	1.56657	-0.444612	-0.46744	2.09751	-0.670457	0.463234	1.56657	-0.444612	-0.308057	1.69846	-0.328868	0.207227	1.91735	-0.587025	-0.308057	1.69846	-0.328868	0.543106
130	0.478033	1.57323	-0.449824	-0.478774	2.07966	-0.67911	0.478033	1.57323	-0.449824	-0.31206	1.68792	-0.341048	0.215642	1.91157	-0.581432	-0.31206	1.68792	-0.341048	0.541922
131	0.49212	1.58161	-0.455204	-0.48953	2.06098	-0.687357	0.49212	1.58161	-0.455204	-0.315774	1.67784	-0.353261	0.223587	1.906	-0.574625	-0.315774	1.67784	-0.353261	0.539351
132	0.505305	1.59193	-0.460844	-0.499477	2.04137	-0.694865	0.505305	1.59193	-0.460844	-0.319224	1.66856	-0.365532	0.231161	1.90058	-0.566589	-0.319224	1.66856	-0.365532	0.537378
133	0.517783	1.60392	-0.46668	-0.508628	2.02129	-0.701789	0.517783	1.60392	-0.46668	-0.322175	1.65986	-0.377401	0.23806	1.89576	-0.557496	-0.322175	1.65986	-0.377401	0.535814
134	0.529558	1.61755	-0.472755	-0.516876	2.00095	-0.708048	0.529558	1.61755	-0.472755	-0.324497	1.65182	-0.388658	0.244153	1.89171	-0.54744	-0.324497	1.65182	-0.388658	0.53396
135	0.540461	1.63293	-0.479165	-0.524001	1.98038	-0.713391	0.540461	1.63293	-0.479165	-0.326172	1.64473	-0.399285	0.249465	1.88844	-0.536485	-0.326172	1.64473	-0.399285	0.53241
136	0.550468	1.64999	-0.485961	-0.529888	1.95982	-0.717758	0.550468	1.64999	-0.485961	-0.327083	1.6387	-0.409104	0.253866	1.88612	-0.524766	-0.327083	1.6387	-0.409104	0.531451
137	0.559557	1.66866	-0.493204	-0.534439	1.93951	-0.721109	0.559557	1.66866	-0.493204	-0.327111	1.63382	-0.41795	0.257216	1.88487	-0.512419	-0.327111	1.63382	-0.41795	0.530746
138	0.567598	1.68891	-0.500968	-0.537495	1.9196	-0.723315	0.567598	1.68891	-0.500968	-0.32622	1.63029	-0.425795	0.259481	1.88472	-0.499578	-0.32622	1.63029	-0.425795	0.528479
139	0.574139	1.71085	-0.509281	-0.538701	1.89994	-0.723983	0.574139	1.71085	-0.509281	-0.324611	1.62858	-0.432924	0.260951	1.88551	-0.486418	-0.324611	1.62858	-0.432924	0.527381
140	0.579435	1.73409	-0.51816	-0.538213	1.88105	-0.723429	0.579435	1.73409	-0.51816	-0.322012	1.62841	-0.438965	0.261216	1.88749	-0.473116	-0.322012	1.62841	-0.438965	0.526299
141	0.583315	1.75852	-0.527612	-0.535919	1.86301	-0.721574	0.583315	1.75852	-0.527612	-0.31847	1.62993	-0.444001	0.260311	1.89059	-0.459842	-0.31847	1.62993	-0.444001	0.524825
142	0.585575	1.78395	-0.53759	-0.531719	1.84588	-0.718345	0.585575	1.78395	-0.53759	-0.314076	1.63323	-0.448158	0.258318	1.89471	-0.446786	-0.314076	1.63323	-0.448158	0.522218
143	0.585943	1.81019	-0.547967	-0.525496	1.82967	-0.713643	0.585943	1.81019	-0.547967	-0.308992	1.63836	-0.45164	0.255421	1.89973	-0.434188	-0.308992	1.63836	-0.45164	0.518913
144	0.584356	1.83693	-0.558628	-0.517308	1.8145	-0.707566	0.584356	1.83693	-0.558628	-0.303259	1.64521	-0.454497	0.251614	1.90558	-0.422237	-0.303259	1.64521	-0.454497	0.514909
145	0.580765	1.86384	-0.569437	-0.507244	1.80048	-0.700228	0.580765	1.86384	-0.569437	-0.296939	1.65359	-0.456801	0.246918	1.91216	-0.4111	-0.296939	1.65359	-0.456801	0.51138
146	0.575377	1.89061	-0.580373	-0.495573	1.78775	-0.69192	0.575377	1.89061	-0.580373	-0.289957	1.66324	-0.458474	0.241122	1.91938	-0.400789	-0.289957	1.66324	-0.458474	0.507299
147	0.568068	1.91698	-0.591253	-0.482366	1.77626	-0.682681	0.568068	1.91698	-0.591253	-0.282472	1.67403	-0.459705	0.234383	1.92705	-0.39144	-0.282472	1.67403	-0.459705	0.504186
148	0.559118	1.94272	-0.602116	-0.467946	1.76606	-0.672813	0.559118	1.94272	-0.602116	-0.274417	1.68568	-0.46043	0.226481	1.93501	-0.382933	-0.274417	1.68568	-0.46043	0.501396
149	0.548528	1.96765	-0.612847	-0.452459	1.75708	-0.662408	0.548528	1.96765	-0.612847	-0.265915	1.69805	-0.460792	0.2175	1.94305	-0.375272	-0.265915	1.69805	-0.460792	0.502282
150	0.537022	1.99171	-0.623877	-0.436446	1.74928	-0.651963	0.537022	1.99171	-0.623877	-0.256698	1.71091	-0.460516	0.206822	1.95091	-0.367896	-0.256698	1.71091	-0.460516	0.503356
151	0.524186	2.01483	-0.634838	-0.419786	1.74243	-0.641259	0.524186	2.01483	-0.634838	-0.247152	1.72426	-0.460028	0.19498	1.95842	-0.361023	-0.247152	1.72426	-0.460028	0.504579
152	0.509897	2.03691	-0.645512	-0.40253	1.73637	-0.630266	0.509897	2.03691	-0.645512	-0.237477	1.738	-0.459542	0.182229	1.96544	-0.354714	-0.237477	1.738	-0.459542	0.505973
153	0.494148	2.05793	-0.655755	-0.384784	1.73102	-0.619019	0.494148	2.05793	-0.655755	-0.227792	1.752	-0.459183	0.168707	1.97186	-0.348946	-0.227792	1.752	-0.459183	0.507419
154	0.476954	2.07785	-0.665433	-0.36665	1.72625	-0.607555	0.476954	2.07785	-0.665433	-0.21819	1.76617	-0.459044	0.154536	1.97762	-0.343685	-0.21819	1.76617	-0.459044	0.508977
155	0.458369	2.09668	-0.674455	-0.348235	1.722	-0.59592	0.458369	2.09668	-0.674455	-0.208729	1.78037	-0.459183	0.139789	1.98263	-0.338855	-0.208729	1.78037	-0.459183	0.510492
156	0.438419	2.11446	-0.682709	-0.329616	1.71817	-0.584141	0.438419	2.11446	-0.682709	-0.199457	1.79452	-0.459653	0.124568	1.98687	-0.334402	-0.199457	1.79452	-0.459653	0.508944
157	0.41658	2.13095	-0.689441	-0.310633	1.71484	-0.57204	0.41658	2.13095	-0.689441	-0.190625	1.80835	-0.46069	0.109515	1.99056	-0.330919	-0.190625	1.80835	-0.46069	0.506391
158	0.393112	2.14621	-0.694734	-0.291457	1.71197	-0.559772	0.393112	2.14621	-0.694734	-0.182118	1.82175	-0.462176	0.0944845	1.99365	-0.328164	-0.182118	1.82175	-0.462176	0.50311
159	0.368218	2.16031	-0.698642	-0.272195	1.70948	-0.547447	0.368218	2.16031	-0.698642	-0.173849	1.83464	-0.464025	0.0793869	1.9961	-0.325931	-0.173849	1.83464	-0.464025	0.500008
160	0.342184	2.17337	-0.701366	-0.252954	1.70723	-0.53518	0.342184	2.17337	-0.701366	-0.165702	1.84701	-0.466142	0.0640507	1.99781	-0.323876	-0.165702	1.84701	-0.466142	0.496896
161	0.315127	2.18546	-0.702922	-0.233747	1.7051	-0.523016	0.315127	2.18546	-0.702922	-0.157625	1.85882	-0.468493	0.0484787	1.99875	-0.321847	-0.157625	1.85882	-0.468493	0.4944
162	0.28724	2.19668	-0.703453	-0.21459	1.70296	-0.51101	0.28724	2.19668	-0.703453	-0.149542	1.8701	-0.471039	0.0326048	1.9988	-0.319584	-0.149542	1.8701	-0.471039	0.490787
163	0.258377	2.20688	-0.702586	-0.19539	1.70086	-0.499165	0.258377	2.20688	-0.702586	-0.141464	1.88066	-0.473798	0.0167206	1.99817	-0.317358	-0.141464	1.88066	-0.473798	0.487798
164	0.228829	2.21621	-0.700601	-0.176159	1.69862	-0.487565	0.228829	2.21621	-0.700601	-0.13328	1.89058	-0.47672	0.00069234	1.9967	-0.314809	-0.13328	1.89058	-0.47672	0.485289
165	0.198748	2.22474	-0.697583	-0.15685	1.69614	-0.476263	0.198748	2.22474	-0.697583	-0.12493	1.89988	-0.479797	-0.0154504	1.99436	-0.311806	-0.12493	1.89988	-0.479797	0.482413
166	0.168156	2.23235	-0.693376	-0.137392	1.69345	-0.465325	0.168156	2.23235	-0.693376	-0.116369	1.90845	-0.483024	-0.0315288	1.99129	-0.30849	-0.116369	1.90845	-0.483024	0.480709
167	0.137357	2.23926	-0.68834	-0.117749	1.69034	-0.454814	0.137357	2.23926	-0.68834	-0.107524	1.91646	-0.486417	-0.0476244	1.98733	-0.304525	-0.107524	1.91646	-0.486417	0.476962
168	0.106178	2.24501	-0.68186	-0.0978498	1.6872	-0.444875	0.106178	2.24501	-0.68186	-0.0983535	1.9235	-0.48992	-0.0633265	1.98297	-0.300595	-0.0983535	1.9235	-0.48992	0.467856
169	0.0744039	2.24881	-0.672951	-0.0777221	1.68474	-0.435815	0.0744039	2.24881	-0.672951	-0.0887364	1.92884	-0.493327	-0.0781646	1.97909	-0.297803	-0.0887364	1.92884	-0.493327	0.458238
170	0.0426906	2.25111	-0.662541	-0.0574143	1.68256	-0.427737	0.0426906	2.25111	-0.662541	-0.0785455	1.93288	-0.496643	-0.0925322	1.97531	-0.295383	-0.0785455	1.93288	-0.496643	0.448638
171	0.0114552	2.25219	-0.651216	-0.0369294	1.68043	-0.420704	0.0114552	2.25219	-0.651216	-0.0677227	1.93588	-0.499911	-0.106583	1.97143	-0.292963	-0.0677227	1.93588	-0.499911	0.438834
172	-0.0190502	2.25213	-0.639254	-0.0162731	1.6783	-0.414791	-0.0190502	2.25213	-0.639254	-0.0562352	1.93791	-0.503153	-0.120314	1.96746	-0.290519	-0.0562352	1.93791	-0.503153	0.429794
173	-0.0485584	2.25116	-0.627121	0.00456945	1.67599	-0.409996	-0.0485584	2.25116	-0.627121	-0.0441018	1.93918	-0.506458	-0.133751	1.96324	-0.287877	-0.0441018	1.93918	-0.506458	0.42059
174	-0.0769488	2.2492	-0.61489	0.0255588	1.67361	-0.406386	-0.0769488	2.2492	-0.61489	-0.0313208	1.9396	-0.509816	-0.146801	1.95893	-0.285284	-0.0313208	1.9396	-0.509816	0.411178
175	-0.104093	2.2462	-0.602708	0.0466389	1.67123	-0.403999	-0.104093	2.2462	-0.602708	-0.0179067	1.93914	-0.513223	-0.15941	1.95463	-0.282931	-0.0179067	1.93914	-0.513223	0.402002
176	-0.129863	2.24227	-0.590863	0.0677646	1.66881	-0.4028	-0.129863	2.24227	-0.590863	-0.0039169	1.93788	-0.516713	-0.171565	1.95028	-0.280874	-0.0039169	1.93788	-0.516713	0.392906
177	-0.154186	2.23739	-0.579547	0.0888648	1.66637	-0.402756	-0.154186	2.23739	-0.579547	0.0105902	1.93581	-0.520283	-0.183241	1.9459	-0.279261	0.0105902	1.93581	-0.520283	0.383572
178	-0.177027	2.23152	-0.568863	0.109837	1.664	-0.403838	-0.177027	2.23152	-0.568863	0.025565	1.93289	-0.523888	-0.194423	1.94155	-0.278308	0.025565	1.93289	-0.523888	0.374705
179	-0.198368	2.2248	-0.559111	0.130635	1.66159	-0.405907	-0.198368	2.2248	-0.559111	0.0408891	1.92925	-0.527558	-0.205128	1.93709	-0.278006	0.0408891	1.92925	-0.527558	0.366029
180	-0.218243	2.21723	-0.550417	0.151171	1.65919	-0.408866	-0.218243	2.21723	-0.550417	0.0564751	1.92491	-0.531254	-0.215363	1.93248	-0.278484	0.0564751	1.92491	-0.531254	0.357463
181	-0.236713	2.20882	-0.54287	0.171358	1.65685	-0.412606	-0.236713	2.20882	-0.54287	0.0722389	1.9199	-0.534922	-0.225152	1.92771	-0.279862	0.0722389	1.9199	-0.534922	0.350247
182	-0.253883	2.19988	-0.536827	0.191231	1.65431	-0.41687	-0.253883	2.19988	-0.536827	0.0879817	1.91454	-0.538635	-0.234509	1.92243	-0.281943	0.0879817	1.91454	-0.538635	0.342358
183	-0.269844	2.19006	-0.531988	0.210595	1.65199	-0.421694	-0.269844	2.19006	-0.531988	0.103751	1.90853	-0.542167	-0.24349	1.917	-0.285139	0.103751	1.90853	-0.542167	0.334545
184	-0.284711	2.17942	-0.528424	0.229406	1.64989	-0.426931	-0.284711	2.17942	-0.528424	0.119459	1.90199	-0.545467	-0.252146	1.91132	-0.28944	0.119459	1.90199	-0.545467	0.326001
185	-0.298579	2.16783	-0.525978	0.247544	1.64824	-0.432536	-0.298579	2.16783	-0.525978	0.13512	1.89483	-0.548385	-0.260559	1.90555	-0.295017	0.13512	1.89483	-0.548385	0.318048
186	-0.311604	2.15558	-0.524867	0.265085	1.64687	-0.438276	-0.311604	2.15558	-0.524867	0.150574	1.8874	-0.550965	-0.268754	1.8994	-0.301625	0.150574	1.8874	-0.550965	0.310617
187	-0.323928	2.14279	-0.52512	0.282054	1.64577	-0.444005	-0.323928	2.14279	-0.52512	0.165733	1.87986	-0.553178	-0.276763	1.89278	-0.309166	0.165733	1.87986	-0.553178	0.303497
188	-0.33567	2.12947	-0.526661	0.298443	1.64502	-0.449634	-0.33567	2.12947	-0.526661	0.180563	1.87231	-0.55495	-0.284629	1.8857	-0.317614	0.180563	1.87231	-0.55495	0.29622
189	-0.346912	2.11553	-0.52931	0.314199	1.64481	-0.455133	-0.346912	2.11553	-0.52931	0.195088	1.86474	-0.556168	-0.292414	1.87826	-0.327014	0.195088	1.86474	-0.556168	0.29017
190	-0.357814	2.1013	-0.533231	0.329482	1.64495	-0.460304	-0.357814	2.1013	-0.533231	0.209133	1.85753	-0.556901	-0.300076	1.87016	-0.33704	0.209133	1.85753	-0.556901	0.284605
191	-0.36844	2.08672	-0.53826	0.344279	1.64558	-0.465126	-0.36844	2.08672	-0.53826	0.2227	1.85071	-0.557068	-0.30764	1.8615	-0.347673	0.2227	1.85071	-0.557068	0.278388
192	-0.378765	2.07151	-0.544026	0.358437	1.64706	-0.46968	-0.378765	2.07151	-0.544026	0.235928	1.84411	-0.556499	-0.315191	1.85257	-0.359073	0.235928	1.84411	-0.556499	0.272384
193	-0.388838	2.05577	-0.550491	0.372014	1.64937	-0.473894	-0.388838	2.05577	-0.550491	0.248747	1.83791	-0.555208	-0.322702	1.84329	-0.37105	0.248747	1.83791	-0.555208	0.269803
194	-0.398931	2.04033	-0.558203	0.385489	1.65189	-0.477453	-0.398931	2.04033	-0.558203	0.26065	1.83293	-0.553472	-0.329889	1.83288	-0.382811	0.26065	1.83293	-0.553472	0.26325
195	-0.408557	2.02372	-0.565779	0.397989	1.65597	-0.480907	-0.408557	2.02372	-0.565779	0.272472	1.82795	-0.55073	-0.337189	1.82285	-0.395471	0.272472	1.82795	-0.55073	0.257328
196	-0.417841	2.00655	-0.573542	0.40981	1.6612	-0.484043	-0.417841	2.00655	-0.573542	0.283865	1.8236	-0.547213	-0.344389	1.81266	-0.408426	0.283865	1.8236	-0.547213	0.252933
197	-0.426878	1.98925	-0.581687	0.421189	1.66729	-0.486748	-0.426878	1.98925	-0.581687	0.294518	1.82031	-0.543081	-0.351273	1.80198	-0.421188	0.294518	1.82031	-0.543081	0.249765
198	-0.435638	1.97194	-0.590116	0.432154	1.67429	-0.489061	-0.435638	1.97194	-0.590116	0.304312	1.81822	-0.538373	-0.357717	1.79081	-0.43355	0.304312	1.81822	-0.538373	0.247468
199	-0.44402	1.95465	-0.598618	0.442636	1.68232	-0.491078	-0.44402	1.95465	-0.598618	0.313207	1.81736	-0.533099	-0.363638	1.77931	-0.445414	0.313207	1.81736	-0.533099	0.246053
200	-0.45192	1.93742	-0.607008	0.452573	1.6915	-0.4929	-0.45192	1.93742	-0.607008	0.321137	1.81776	-0.527294	-0.368931	1.76765	-0.456656	0.321137	1.81776	-0.527294	0.244794
201	-0.459146	1.9202	-0.614979	0.46178	1.70201	-0.494663	-0.459146	1.9202	-0.614979	0.328145	1.81935	-0.520987	-0.373563	1.75613	-0.467281	0.328145	1.81935	-0.520987	0.243013
202	-0.465464	1.90292	-0.622198	0.470013	1.71404	-0.496487	-0.465464	1.90292	-0.622198	0.334321	1.82207	-0.51424	-0.377532	1.74513	-0.477335	0.334321	1.82207	-0.51424	0.241553
203	-0.470788	1.88583	-0.628617	0.477265	1.72751	-0.498434	-0.470788	1.88583	-0.628617	0.339509	1.82602	-0.507189	-0.380686	1.73472	-0.4866	0.339509	1.82602	-0.507189	0.239978
204	-0.474956	1.86906	-0.634065	0.483399	1.74242	-0.500588	-0.474956	1.86906	-0.634065	0.343681	1.83121	-0.499958	-0.382954	1.72511	-0.495013	0.343681	1.83121	-0.499958	0.238706
205	-0.477881	1.85284	-0.638496	0.488381	1.75868	-0.503021	-0.477881	1.85284	-0.638496	0.34671	1.83769	-0.492678	-0.384211	1.71642	-0.502424	0.34671	1.83769	-0.492678	0.237755
206	-0.479469	1.83736	-0.641854	0.492147	1.77617	-0.505805	-0.479469	1.83736	-0.641854	0.348504	1.84542	-0.485472	-0.384363	1.70879	-0.508742	0.348504	1.84542	-0.485472	0.237031
207	-0.479627	1.82277	-0.644071	0.494611	1.79479	-0.509001	-0.479627	1.82277	-0.644071	0.349014	1.85432	-0.478453	-0.383354	1.70237	-0.513932	0.349014	1.85432	-0.478453	0.236631
208	-0.478297	1.80922	-0.645132	0.495716	1.81436	-0.512656	-0.478297	1.80922	-0.645132	0.348178	1.8643	-0.471719	-0.381134	1.69729	-0.517967	0.348178	1.8643	-0.471719	0.23654
209	-0.475442	1.79682	-0.645035	0.495405	1.83472	-0.5168	-0.475442	1.79682	-0.645035	0.345958	1.8752	-0.465355	-0.377686	1.69362	-0.520858	0.345958	1.8752	-0.465355	0.236729
210	-0.471048	1.78564	-0.643798	0.49363	1.85564	-0.521439	-0.471048	1.78564	-0.643798	0.342341	1.88686	-0.459426	-0.373022	1.69142	-0.52265	0.342341	1.88686	-0.459426	0.237363
211	-0.465156	1.77575	-0.641494	0.490392	1.87692	-0.526575	-0.465156	1.77575	-0.641494	0.33729	1.89908	-0.453962	-0.367155	1.6907	-0.523383	0.33729	1.89908	-0.453962	0.238145
212	-0.457784	1.76713	-0.638153	0.485632	1.89833	-0.532156	-0.457784	1.76713	-0.638153	0.330867	1.91166	-0.449006	-0.360177	1.69146	-0.523183	0.330867	1.91166	-0.449006	0.239586
213	-0.449062	1.75979	-0.633925	0.479437	1.91965	-0.53818	-0.449062	1.75979	-0.633925	0.323014	1.92438	-0.444512	-0.352116	1.6936	-0.522091	0.323014	1.92438	-0.444512	0.240791
214	-0.438997	1.75362	-0.628798	0.471678	1.94069	-0.544499	-0.438997	1.75362	-0.628798	0.313922	1.93703	-0.44055	-0.343166	1.69711	-0.520334	0.313922	1.93703	-0.44055	0.241283
215	-0.427619	1.74851	-0.622784	0.462229	1.96123	-0.550911	-0.427619	1.74851	-0.622784	0.3038	1.94946	-0.437209	-0.333532	1.7019	-0.518132	0.3038	1.94946	-0.437209	0.242708
216	-0.415234	1.74446	-0.616188	0.451414	1.98113	-0.557511	-0.415234	1.74446	-0.616188	0.29243	1.96149	-0.434262	-0.323165	1.70774	-0.515416	0.29243	1.96149	-0.434262	0.244468
217	-0.401975	1.74138	-0.609104	0.439268	2.00028	-0.564208	-0.401975	1.74138	-0.609104	0.279898	1.97297	-0.431653	-0.312206	1.71451	-0.512326	0.279898	1.97297	-0.431653	0.246604
218	-0.387984	1.73913	-0.601632	0.42585	2.01858	-0.570922	-0.387984	1.73913	-0.601632	0.266276	1.98377	-0.429303	-0.300784	1.72208	-0.508983	0.266276	1.98377	-0.429303	0.248478
219	-0.373331	1.7376	-0.59379	0.411089	2.03596	-0.577451	-0.373331	1.7376	-0.59379	0.251767	1.99383	-0.42725	-0.289091	1.73033	-0.505573	0.251767	1.99383	-0.42725	0.250696
220	-0.358193	1.73668	-0.585707	0.395121	2.05241	-0.58377	-0.358193	1.73668	-0.585707	0.236369	2.00306	-0.425348	-0.277198	1.73912	-0.502145	0.236369	2.00306	-0.425348	0.252505
221	-0.342631	1.73627	-0.577391	0.377882	2.06787	-0.589667	-0.342631	1.73627	-0.577391	0.220277	2.01145	-0.423642	-0.265265	1.74832	-0.498846	0.220277	2.01145	-0.423642	0.253183
222	-0.326672	1.73632	-0.568826	0.359249	2.08227	-0.594847	-0.326672	1.73632	-0.568826	0.203738	2.01906	-0.422264	-0.253454	1.75777	-0.49582	0.203738	2.01906	-0.422264	0.252879
223	-0.310412	1.73678	-0.560072	0.339254	2.09559	-0.599157	-0.310412	1.73678	-0.560072	0.186841	2.02591	-0.421203	-0.241827	1.76733	-0.493105	0.186841	2.02591	-0.421203	0.251727
224	-0.293957	1.73762	-0.551207	0.31798	2.10783	-0.602508	-0.293957	1.73762	-0.551207	0.169616	2.03203	-0.420389	-0.230398	1.77686	-0.4907	0.169616	2.03203	-0.420389	0.250569
225	-0.27745	1.73873	-0.54235	0.295661	2.11906	-0.605013	-0.27745	1.73873	-0.54235	0.151944	2.03735	-0.41956	-0.21911	1.78626	-0.488537	0.151944	2.03735	-0.41956	0.249226
226	-0.260945	1.74004	-0.533547	0.272389	2.12932	-0.606638	-0.260945	1.74004	-0.533547	0.133846	2.04187	-0.418603	-0.207956	1.79547	-0.486608	0.133846	2.04187	-0.418603	0.247792
227	-0.244479	1.74146	-0.524834	0.24826	2.13864	-0.607361	-0.244479	1.74146	-0.524834	0.115345	2.04557	-0.417408	-0.196917	1.80441	-0.484901	0.115345	2.04557	-0.417408	0.245547
228	-0.228021	1.74297	-0.516205	0.223243	2.14695	-0.606975	-0.228021	1.74297	-0.516205	0.0966024	2.04854	-0.416062	-0.186008	1.81295	-0.483435	0.0966024	2.04854	-0.416062	0.244418
229	-0.211653	1.74436	-0.507756	0.197692	2.15447	-0.605847	-0.211653	1.74436	-0.507756	0.0774054	2.05058	-0.414096	-0.175105	1.82117	-0.482129	0.0774054	2.05058	-0.414096	0.242295
230	-0.195273	1.74568	-0.499454	0.171465	2.16102	-0.603595	-0.195273	1.74568	-0.499454	0.0580566	2.05189	-0.411815	-0.164244	1.82887	-0.481033	0.0580566	2.05189	-0.411815	0.240538
231	-0.178886	1.7468	-0.491354	0.144792	2.16671	-0.600407	-0.178886	1.7468	-0.491354	0.0385058	2.05239	-0.408983	-0.153337	1.83609	-0.480113	0.0385058	2.05239	-0.408983	0.239668
232	-0.162466	1.74755	-0.483494	0.117894	2.17167	-0.596497	-0.162466	1.74755	-0.483494	0.0187338	2.05197	-0.405369	-0.142309	1.84288	-0.479367	0.0187338	2.05197	-0.405369	0.23841
233	-0.145923	1.74799	-0.475897	0.0907591	2.1758	-0.591655	-0.145923	1.74799	-0.475897	-0.0010269	2.05079	-0.401209	-0.13114	1.84911	-0.478822	-0.0010269	2.05079	-0.401209	0.236979
234	-0.129203	1.74809	-0.468617	0.0635138	2.17906	-0.585896	-0.129203	1.74809	-0.468617	-0.0206624	2.04893	-0.396559	-0.11977	1.85472	-0.478486	-0.0206624	2.04893	-0.396559	0.235616
235	-0.112258	1.74782	-0.46172	0.0363336	2.18151	-0.57934	-0.112258	1.74782	-0.46172	-0.0400943	2.0464	-0.391413	-0.108134	1.85973	-0.478374	-0.0400943	2.0464	-0.391413	0.234309
236	-0.0950399	1.74715	-0.455273	0.00938254	2.18317	-0.572103	-0.0950399	1.74715	-0.455273	-0.0592241	2.04325	-0.385821	-0.0961747	1.86412	-0.478509	-0.0592241	2.04325	-0.385821	0.233867
237	-0.0774969	1.74593	-0.449319	-0.0171127	2.18424	-0.564511	-0.0774969	1.74593	-0.449319	-0.0780152	2.03938	-0.379668	-0.0838499	1.86805	-0.478955	-0.0780152	2.03938	-0.379668	0.23269
238	-0.0595982	1.74437	-0.443972	-0.0431118	2.18449	-0.55639	-0.0595982	1.74437	-0.443972	-0.096252	2.0351	-0.373383	-0.071116	1.8713	-0.479701	-0.096252	2.0351	-0.373383	0.231568
239	-0.041325	1.74245	-0.439303	-0.0684329	2.18399	-0.547979	-0.041325	1.74245	-0.439303	-0.113876	2.03041	-0.367019	-0.0579409	1.87392	-0.480783	-0.113876	2.03041	-0.367019	0.231164
240	-0.0226515	1.74003	-0.435333	-0.0928955	2.18293	-0.539643	-0.0226515	1.74003	-0.435333	-0.130854	2.0252	-0.360531	-0.0443284	1.87607	-0.482277	-0.130854	2.0252	-0.360531	0.230241
241	-0.00360885	1.73731	-0.432173	-0.116439	2.18113	-0.531336	-0.00360885	1.73731	-0.432173	-0.147064	2.0197	-0.354303	-0.0302569	1.87759	-0.484153	-0.147064	2.0197	-0.354303	0.229223
242	0.0157719	1.73431	-0.429865	-0.138957	2.17859	-0.523261	0.0157719	1.73431	-0.429865	-0.16247	2.01395	-0.348476	-0.0157387	1.87849	-0.486423	-0.16247	2.01395	-0.348476	0.228316
243	0.0354531	1.731	-0.428419	-0.160368	2.17537	-0.515658	0.0354531	1.731	-0.428419	-0.177059	2.00792	-0.34315	-0.000812426	1.87882	-0.489105	-0.177059	2.00792	-0.34315	0.227419
244	0.0553737	1.72742	-0.42784	-0.18063	2.17147	-0.508693	0.0553737	1.72742	-0.42784	-0.190821	2.0016	-0.338478	0.0144757	1.87857	-0.492188	-0.190821	2.0016	-0.338478	0.226627
245	0.0754658	1.72357	-0.428101	-0.199728	2.1669	-0.502542	0.0754658	1.72357	-0.428101	-0.203767	1.99499	-0.334575	0.0300596	1.87777	-0.495655	-0.203767	1.99499	-0.334575	0.225987
246	0.0956532	1.71947	-0.429153	-0.217681	2.16167	-0.497359	0.0956532	1.71947	-0.429153	-0.215925	1.98804	-0.331542	0.0458611	1.87645	-0.499477	-0.215925	1.98804	-0.331542	0.226407
247	0.11592	1.71493	-0.430839	-0.234541	2.15602	-0.493466	0.11592	1.71493	-0.430839	-0.227323	1.98051	-0.329266	0.0617281	1.87483	-0.503696	-0.227323	1.98051	-0.329266	0.227142
248	0.136162	1.71008	-0.433114	-0.250388	2.14983	-0.490851	0.136162	1.71008	-0.433114	-0.238003	1.97248	-0.327919	0.0775909	1.87283	-0.508216	-0.238003	1.97248	-0.327919	0.227081
249	0.156195	1.70523	-0.436016	-0.265285	2.14283	-0.489291	0.156195	1.70523	-0.436016	-0.248048	1.96423	-0.327836	0.0934639	1.87022	-0.512831	-0.248048	1.96423	-0.327836	0.227987
250	0.176043	1.70016	-0.439312	-0.279353	2.13532	-0.489107	0.176043	1.70016	-0.439312	-0.257503	1.95543	-0.328757	0.10916	1.86731	-0.51759	-0.257503	1.95543	-0.328757	0.222358
251	0.194964	1.69654	-0.443659	-0.292454	2.12558	-0.488771	0.194964	1.69654	-0.443659	-0.266684	1.9478	-0.332224	0.125275	1.86254	-0.521644	-0.266684	1.9478	-0.332224	0.215733
252	0.213098	1.69379	-0.448647	-0.304707	2.11435	-0.488938	0.213098	1.69379	-0.448647	-0.275651	1.94064	-0.337555	0.141546	1.85661	-0.525203	-0.275651	1.94064	-0.337555	0.209331
253	0.230597	1.69146	-0.453914	-0.316276	2.10223	-0.490085	0.230597	1.69146	-0.453914	-0.284415	1.93334	-0.344202	0.157715	1.85013	-0.528438	-0.284415	1.93334	-0.344202	0.202998
254	0.247495	1.68943	-0.459271	-0.327285	2.08942	-0.492317	0.247495	1.68943	-0.459271	-0.293015	1.92575	-0.351958	0.173669	1.84337	-0.531349	-0.293015	1.92575	-0.351958	0.196769
255	0.263803	1.68771	-0.464581	-0.337838	2.07603	-0.495629	0.263803	1.68771	-0.464581	-0.301488	1.91776	-0.360695	0.189338	1.83649	-0.533901	-0.301488	1.91776	-0.360695	0.190785
