sim_time	behavior_0leg_0	behavior_0leg_1	behavior_0leg_2	behavior_0leg_3	behavior_0leg_4	behavior_0leg_5	behavior_1leg_0	behavior_1leg_1	behavior_1leg_2	behavior_1leg_3	behavior_1leg_4	behavior_1leg_5	behavior_2leg_0	behavior_2leg_1	behavior_2leg_2	behavior_2leg_3	behavior_2leg_4	behavior_2leg_5	behavior_3leg_0	behavior_3leg_1	behavior_3leg_2	behavior_3leg_3	behavior_3leg_4	behavior_3leg_5	behavior_4leg_0	behavior_4leg_1	behavior_4leg_2	behavior_4leg_3	behavior_4leg_4	behavior_4leg_5	behavior_5leg_0	behavior_5leg_1	behavior_5leg_2	behavior_5leg_3	behavior_5leg_4	behavior_5leg_5	behavior_6leg_0	behavior_6leg_1	behavior_6leg_2	behavior_6leg_3	behavior_6leg_4	behavior_6leg_5	behavior_7leg_0	behavior_7leg_1	behavior_7leg_2	behavior_7leg_3	behavior_7leg_4	behavior_7leg_5	behavior_8leg_0	behavior_8leg_1	behavior_8leg_2	behavior_8leg_3	behavior_8leg_4	behavior_8leg_5	
0.1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000572564	0.000572564	0.000572564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112222	0.00112222	0.00112222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164988	0.00164988	0.00164988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215641	0.00215641	0.00215641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264267	0.00264267	0.00264267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310947	0.00310947	0.00310947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00355759	0.00355759	0.00355759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398775	0.00398775	0.00398775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00440067	0.00440067	0.00440067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00479704	0.00479704	0.00479704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517756	0.00517756	0.00517756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00554281	0.00554281	0.00554281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00590447	0.00590447	0.00590447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00629611	0.00629611	0.00629611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00668669	0.00668669	0.00668669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00706456	0.00706456	0.00706456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074273	0.0074273	0.0074273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00777549	0.00777549	0.00777549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081818	0.0081818	0.0081818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00967304	0.00967304	0.00967304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118783	0.0118783	0.0118783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013812	0.013812	0.013812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150933	0.0150933	0.0150933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157218	0.0157218	0.0157218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158744	0.0158744	0.0158744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163148	0.0163148	0.0163148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171962	0.0171962	0.0171962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186883	0.0186883	0.0186883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208256	0.0208256	0.0208256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237924	0.0237924	0.0237924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0276938	0.0276938	0.0276938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032804	0.032804	0.032804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0390896	0.0390896	0.0390896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046645	0.046645	0.046645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553836	0.0553836	0.0553836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0644173	0.0644173	0.0644173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073186	0.073186	0.073186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814852	0.0814852	0.0814852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0893642	0.0893642	0.0893642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096862	0.096862	0.096862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104011	0.104011	0.104011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11067	0.11067	0.11067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116736	0.116736	0.116736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122203	0.122203	0.122203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126756	0.126756	0.126756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130878	0.130878	0.130878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13436	0.13436	0.13436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137308	0.137308	0.137308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139629	0.139629	0.139629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141411	0.141411	0.141411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142712	0.142712	0.142712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143541	0.143541	0.143541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143837	0.143837	0.143837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143601	0.143601	0.143601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142923	0.142923	0.142923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141877	0.141877	0.141877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140446	0.140446	0.140446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138792	0.138792	0.138792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136796	0.136796	0.136796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134473	0.134473	0.134473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131829	0.131829	0.131829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128778	0.128778	0.128778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125202	0.125202	0.125202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12096	0.12096	0.12096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115837	0.115837	0.115837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109933	0.109933	0.109933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103258	0.103258	0.103258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0958201	0.0958201	0.0958201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0874318	0.0874318	0.0874318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777475	0.0777475	0.0777475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681904	0.0681904	0.0681904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0593507	0.0593507	0.0593507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0512598	0.0512598	0.0512598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0438692	0.0438692	0.0438692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0368933	0.0368933	0.0368933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0305033	0.0305033	0.0305033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244876	0.0244876	0.0244876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187157	0.0187157	0.0187157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131781	0.0131781	0.0131781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00786553	0.00786553	0.00786553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277571	0.00277571	0.00277571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5364	0	0	0	0	0	0	0	0	0	0	0	0	0.00370421	0.00370421	0.00370421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5531	0	0	0	0	0	0	0	0	0	0	0	0	0.0120654	0.0120654	0.0120654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5698	0	0	0	0	0	0	0	0	0	0	0	0	0.0212665	0.0212665	0.0212665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5865	0	0	0	0	0	0	0	0	0	0	0	0	0.0305994	0.0305994	0.0305994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6032	0	0	0	0	0	0	0	0	0	0	0	0	0.039853	0.039853	0.039853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6199	0	0	0	0	0	0	0	0	0	0	0	0	0.0490441	0.0490441	0.0490441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6366	0	0	0	0	0	0	0	0	0	0	0	0	0.0580643	0.0580643	0.0580643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6533	0	0	0	0	0	0	0	0	0	0	0	0	0.0669367	0.0669367	0.0669367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.67	0	0	0	0	0	0	0	0	0	0	0	0	0.0758889	0.0758889	0.0758889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6867	0	0	0	0	0	0	0	0	0	0	0	0	0.0850391	0.0850391	0.0850391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.7034	0	0	0	0	0	0	0	0	0	0	0	0	0.0936036	0.0936036	0.0936036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
