iteration	fitness_arr_avg	fitness_arr_max	fitness_arr_min	fitness_arr_stab_avg	fitness_arr_stab_max	fitness_arr_stab_min	fitness_arr_coll_avg	fitness_arr_coll_max	fitness_arr_coll_min	fitness_arr_powr_avg	fitness_arr_powr_max	fitness_arr_powr_min	fitness_arr_dist_avg	fitness_arr_dist_max	fitness_arr_dist_min	fitness_arr_slip_avg	fitness_arr_slip_max	fitness_arr_slip_min
0.000000	-7.165298	-7.039052	-7.267652	0.075896	0.094376	0.065272	6.899482	6.991220	6.838004	0.000000	0.000000	0.000000	0.079520	0.081697	0.077374	0.269440	0.394649	0.192308
1.000000	-8.274039	-6.333941	-12.720529	0.287057	0.638153	0.125650	7.629178	11.907927	5.593539	0.000000	0.000000	0.000000	0.070708	0.078807	0.049989	0.428512	0.615385	0.259197
2.000000	-6.451741	-4.797804	-7.514537	0.208080	0.260005	0.159507	5.952696	7.063335	4.120636	0.000000	0.000000	0.000000	0.076928	0.080588	0.071133	0.367893	0.526756	0.254181
3.000000	-4.949346	-3.040163	-6.241732	0.300666	0.508483	0.206492	4.249589	5.651388	2.363090	0.000000	0.000000	0.000000	0.072690	0.078077	0.066208	0.471781	0.545151	0.419732
4.000000	-3.915947	-2.967089	-4.433051	0.237016	0.286720	0.163986	3.216192	3.702582	2.199085	0.000000	0.000000	0.000000	0.070079	0.073986	0.064645	0.532818	0.640468	0.439799
5.000000	-3.527518	-2.525718	-4.828406	0.312398	0.346509	0.272621	2.826920	4.194936	1.826379	0.000000	0.000000	0.000000	0.067067	0.072723	0.061240	0.455268	0.596990	0.322742
6.000000	-3.080838	-1.897290	-4.263439	0.306935	0.357261	0.253939	2.372900	3.714399	1.219955	0.000000	0.000000	0.000000	0.064925	0.072792	0.058279	0.465928	0.541806	0.367893
7.000000	-2.597949	-1.846630	-3.126872	0.366331	0.442058	0.274954	1.841366	2.440274	1.039901	0.000000	0.000000	0.000000	0.061253	0.066123	0.057381	0.451505	0.533445	0.387960
8.000000	-2.229748	-1.832552	-2.626114	0.389991	0.462248	0.334185	1.430828	1.764730	1.085373	0.000000	0.000000	0.000000	0.060343	0.063974	0.057211	0.469273	0.525084	0.439799
9.000000	-2.340975	-1.790589	-3.355895	0.389804	0.416186	0.331454	1.545185	2.579667	1.010692	0.000000	0.000000	0.000000	0.062660	0.067867	0.059933	0.468645	0.526756	0.436455
