iteration	fitness_arr_avg	fitness_arr_max	fitness_arr_min	fitness_arr_stab_avg	fitness_arr_stab_max	fitness_arr_stab_min	fitness_arr_coll_avg	fitness_arr_coll_max	fitness_arr_coll_min	fitness_arr_powr_avg	fitness_arr_powr_max	fitness_arr_powr_min	fitness_arr_dist_avg	fitness_arr_dist_max	fitness_arr_dist_min	fitness_arr_slip_avg	fitness_arr_slip_max	fitness_arr_slip_min
0.000000	-0.000907	-0.000901	-0.000909	0.001373	0.001433	0.001274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000466	0.000525	0.000365	0.000000	0.000000	0.000000
1.000000	-0.099270	0.039126	-0.280470	0.004953	0.010467	0.002681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029638	0.171901	-0.073384	0.123955	0.278552	0.016713
2.000000	-0.078818	0.052439	-0.260471	0.004134	0.006122	0.001815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056933	0.132424	-0.013857	0.131616	0.242340	0.016713
3.000000	0.016561	0.110959	-0.084203	0.004856	0.010091	0.002231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.078171	0.127434	-0.005207	0.056755	0.119777	0.008357
4.000000	0.079793	0.133559	-0.040595	0.002814	0.004180	0.001844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113943	0.173002	0.029405	0.031337	0.066852	0.000000
5.000000	0.041253	0.143610	-0.159663	0.004681	0.010146	0.002184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107912	0.181171	0.051317	0.061978	0.220056	0.002786
6.000000	0.151594	0.258940	0.060713	0.002999	0.003738	0.001767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184885	0.284464	0.105280	0.030292	0.061281	0.002786
7.000000	0.188624	0.258429	0.068168	0.004503	0.005349	0.003069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.255801	0.330666	0.162612	0.062674	0.103064	0.005571
8.000000	0.209777	0.333860	0.113433	0.004630	0.005844	0.003594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.290312	0.359738	0.231271	0.075905	0.161560	0.008357
9.000000	0.274386	0.336180	0.180435	0.004133	0.005255	0.002985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.325872	0.395477	0.249603	0.047354	0.158774	0.000000
10.000000	0.303737	0.370494	0.228139	0.004285	0.004908	0.003702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350501	0.405340	0.257471	0.042479	0.069638	0.002786
11.000000	0.320679	0.409184	0.115659	0.005065	0.006627	0.004076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.360910	0.431319	0.225350	0.035167	0.103064	0.002786
12.000000	0.362253	0.442186	0.270232	0.004976	0.006179	0.003638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410752	0.534716	0.342198	0.043524	0.097493	0.000000
13.000000	0.392544	0.491441	0.242326	0.005538	0.007900	0.004173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.441605	0.517245	0.327280	0.043524	0.105850	0.000000
14.000000	0.438532	0.549654	0.304150	0.006587	0.007437	0.004541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.486902	0.567412	0.434150	0.041783	0.122563	0.000000
15.000000	0.446635	0.559173	0.363634	0.005721	0.007469	0.004291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.510853	0.598436	0.401472	0.058496	0.178273	0.000000
16.000000	0.474555	0.683668	0.328314	0.006783	0.008086	0.005493	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.563511	0.714233	0.494679	0.082173	0.217270	0.011142
17.000000	0.585157	0.656281	0.336592	0.007846	0.014483	0.005494	0.000007	0.000029	0.000001	0.000000	0.000000	0.000000	0.689806	0.763335	0.557204	0.096797	0.206128	0.044568
18.000000	0.663202	0.745093	0.608335	0.007010	0.012061	0.004984	0.000008	0.000045	0.000001	0.000000	0.000000	0.000000	0.707475	0.796196	0.652805	0.037256	0.050139	0.019499
19.000000	0.699199	0.795205	0.455994	0.008509	0.011164	0.005608	0.000072	0.000190	0.000009	0.000000	0.000000	0.000000	0.784382	0.843934	0.664963	0.076602	0.203343	0.038997
20.000000	0.715426	0.848000	0.517937	0.010885	0.015750	0.007412	0.000254	0.000893	0.000086	0.000000	0.000000	0.000000	0.834851	0.904312	0.784201	0.108287	0.289694	0.022284
21.000000	0.810263	0.867893	0.730224	0.009857	0.012440	0.007258	0.001352	0.002974	0.000172	0.000000	0.000000	0.000000	0.895985	0.942328	0.833364	0.074513	0.169916	0.027855
22.000000	0.805988	0.892282	0.720584	0.009909	0.013862	0.006784	0.001121	0.002480	0.000300	0.000000	0.000000	0.000000	0.888397	0.938708	0.815208	0.071379	0.130919	0.030641
23.000000	0.834413	0.900719	0.720337	0.009957	0.014334	0.008247	0.004045	0.009424	0.001350	0.000000	0.000000	0.000000	0.937204	0.968009	0.893129	0.088788	0.155989	0.030641
24.000000	0.808579	0.883828	0.666275	0.010359	0.011291	0.009083	0.009215	0.019927	0.000562	0.000000	0.000000	0.000000	0.955939	1.019344	0.856082	0.127786	0.197772	0.072423
25.000000	0.871985	0.923198	0.810447	0.008534	0.011213	0.005924	0.012686	0.035260	0.004456	0.000000	0.000000	0.000000	0.985128	1.052181	0.924849	0.091922	0.147632	0.058496
26.000000	0.856029	0.948837	0.722877	0.010038	0.018163	0.007599	0.034267	0.090782	0.005611	0.000000	0.000000	0.000000	1.012451	1.083785	0.936907	0.112117	0.183844	0.055710
27.000000	0.804878	0.858326	0.646281	0.010083	0.012274	0.008049	0.055842	0.096384	0.003320	0.000000	0.000000	0.000000	1.004508	1.067575	0.816538	0.133705	0.167131	0.114206
28.000000	0.835474	0.976944	0.680291	0.010573	0.016617	0.006803	0.059695	0.109008	0.008877	0.000000	0.000000	0.000000	1.038751	1.088582	0.979119	0.133008	0.267409	0.025070
29.000000	0.879767	0.962302	0.729532	0.008893	0.012072	0.007415	0.050343	0.107302	0.013380	0.000000	0.000000	0.000000	1.029532	1.084627	0.929440	0.090529	0.175487	0.022284
30.000000	0.883367	0.959720	0.705646	0.007600	0.008434	0.006623	0.036042	0.101363	0.007510	0.000000	0.000000	0.000000	1.002914	1.061028	0.922540	0.075905	0.164345	0.016713
31.000000	0.836253	0.969852	0.528458	0.008524	0.013797	0.005996	0.039059	0.105115	0.006504	0.000000	0.000000	0.000000	0.976107	1.098813	0.750331	0.092270	0.206128	0.025070
32.000000	0.843613	0.960143	0.731571	0.006697	0.008781	0.005238	0.029691	0.073636	0.007303	0.000000	0.000000	0.000000	0.982717	1.057532	0.902142	0.102716	0.161560	0.011142
33.000000	0.865844	0.923936	0.768002	0.007490	0.009320	0.006132	0.025449	0.061050	0.001585	0.000000	0.000000	0.000000	0.982696	1.032120	0.872266	0.083914	0.172702	0.047354
34.000000	0.887221	0.943273	0.845858	0.006620	0.009368	0.005128	0.011032	0.016680	0.004536	0.000000	0.000000	0.000000	0.971377	1.008709	0.945184	0.066504	0.119777	0.011142
35.000000	0.877688	0.944602	0.808589	0.007144	0.010732	0.005325	0.009484	0.026135	0.002286	0.000000	0.000000	0.000000	0.948290	1.027836	0.906263	0.053974	0.080780	0.013966
36.000000	0.825291	0.917299	0.716067	0.010396	0.021147	0.005942	0.071604	0.235040	0.004409	0.000000	0.000000	0.000000	1.022890	1.132301	0.946793	0.115599	0.164345	0.052925
37.000000	0.859968	0.929513	0.814726	0.009058	0.013860	0.007072	0.032541	0.086049	0.002958	0.000000	0.000000	0.000000	1.003586	1.065687	0.940947	0.102019	0.155989	0.069638
38.000000	0.867011	0.934284	0.826257	0.007956	0.009477	0.006814	0.047407	0.110876	0.017760	0.000000	0.000000	0.000000	1.042848	1.113267	1.004234	0.120474	0.167131	0.044568
39.000000	0.839613	0.906653	0.677136	0.008422	0.010123	0.007150	0.043238	0.110973	0.009700	0.000000	0.000000	0.000000	0.992248	1.082526	0.905936	0.100975	0.169916	0.050139
40.000000	0.839276	0.911864	0.800071	0.007645	0.009506	0.006094	0.048129	0.147066	0.003433	0.000000	0.000000	0.000000	1.005774	1.095876	0.918388	0.110724	0.158774	0.066852
41.000000	0.874025	0.941819	0.753991	0.007492	0.008614	0.006286	0.036489	0.067096	0.014378	0.000000	0.000000	0.000000	1.006794	1.060426	0.954000	0.088788	0.164345	0.036212
42.000000	0.848387	0.901246	0.808307	0.007614	0.012421	0.005750	0.064491	0.121798	0.014433	0.000000	0.000000	0.000000	1.037134	1.081777	0.961427	0.116643	0.144847	0.097493
43.000000	0.802499	0.968513	0.350494	0.008970	0.014101	0.006464	0.127461	0.444701	0.022228	0.000000	0.000000	0.000000	1.067760	1.149129	1.007182	0.128830	0.339833	0.011142
44.000000	0.859637	0.944125	0.688652	0.008438	0.010831	0.007640	0.056767	0.201984	0.005260	0.000000	0.000000	0.000000	1.011193	1.069931	0.894281	0.086351	0.167131	0.047354
45.000000	0.877410	0.961328	0.732715	0.008868	0.011259	0.007463	0.055006	0.096622	0.029648	0.000000	0.000000	0.000000	1.048177	1.069421	1.023209	0.106894	0.225627	0.016713
46.000000	0.875286	0.967313	0.761216	0.008452	0.010022	0.006979	0.045148	0.087973	0.012351	0.000000	0.000000	0.000000	1.007228	1.054139	0.975060	0.078343	0.144847	0.022284
47.000000	0.891720	0.960560	0.824140	0.007463	0.009374	0.006071	0.041617	0.082443	0.012042	0.000000	0.000000	0.000000	1.027499	1.077183	0.970997	0.086699	0.133705	0.027855
48.000000	0.896466	0.969482	0.763495	0.007546	0.010961	0.006081	0.068021	0.142624	0.013948	0.000000	0.000000	0.000000	1.042716	1.096555	0.992177	0.070682	0.147632	0.011142
49.000000	0.892700	0.980942	0.746310	0.008215	0.010685	0.006048	0.086295	0.216604	0.012604	0.000000	0.000000	0.000000	1.042572	1.111023	0.972447	0.055362	0.142061	0.008357
50.000000	0.846419	0.944498	0.733998	0.008830	0.013165	0.006946	0.046737	0.155499	0.008749	0.000000	0.000000	0.000000	0.994604	1.111751	0.885489	0.092618	0.158774	0.038997
51.000000	0.840630	0.977857	0.580738	0.007681	0.009253	0.006059	0.108031	0.420646	0.002400	0.000000	0.000000	0.000000	1.039907	1.152275	0.902691	0.083565	0.139276	0.002786
52.000000	0.848679	0.919428	0.713778	0.007652	0.010591	0.006055	0.012754	0.025636	0.002945	0.000000	0.000000	0.000000	0.971454	1.004932	0.935182	0.102368	0.222841	0.022284
53.000000	0.823358	0.950250	0.688879	0.009093	0.013280	0.006755	0.008904	0.018028	0.003177	0.000000	0.000000	0.000000	0.939545	0.998751	0.842762	0.098189	0.183844	0.027855
54.000000	0.888747	0.940483	0.793160	0.009275	0.019407	0.006114	0.019032	0.034139	0.008492	0.000000	0.000000	0.000000	0.987040	1.018646	0.955017	0.069986	0.133705	0.038997
55.000000	0.909977	0.983675	0.813513	0.007345	0.008381	0.005626	0.033586	0.054403	0.005083	0.000000	0.000000	0.000000	1.005574	1.067558	0.922888	0.054666	0.097493	0.013928
56.000000	0.917182	0.953048	0.834328	0.007537	0.008731	0.006101	0.041712	0.093457	0.017569	0.000000	0.000000	0.000000	1.026667	1.079830	0.989333	0.060237	0.111421	0.025070
57.000000	0.913911	0.990459	0.757986	0.008651	0.011159	0.006859	0.063330	0.121503	0.026317	0.000000	0.000000	0.000000	1.053093	1.101802	0.967560	0.067201	0.175487	0.011142
58.000000	0.921780	0.966179	0.833708	0.008481	0.011004	0.006236	0.053917	0.122317	0.013820	0.000000	0.000000	0.000000	1.047200	1.103973	0.978962	0.063022	0.144847	0.019499
59.000000	0.929192	0.977620	0.817077	0.008212	0.011052	0.006377	0.041693	0.062261	0.013661	0.000000	0.000000	0.000000	1.037245	1.056911	1.015633	0.058148	0.161560	0.013928
60.000000	0.897343	0.986511	0.720934	0.007532	0.009961	0.005428	0.087267	0.405382	0.012698	0.000000	0.000000	0.000000	1.045416	1.199857	0.977920	0.053273	0.091922	0.011142
61.000000	0.928278	0.982347	0.803794	0.007924	0.009295	0.006654	0.030904	0.045612	0.011574	0.000000	0.000000	0.000000	1.016201	1.049156	0.950218	0.049095	0.119777	0.019499
62.000000	0.901912	0.984485	0.831244	0.009147	0.012261	0.007090	0.040477	0.063961	0.015845	0.000000	0.000000	0.000000	1.028486	1.076703	0.970412	0.076950	0.125348	0.027855
63.000000	0.894041	0.955837	0.707576	0.008880	0.012974	0.007074	0.079368	0.172242	0.011227	0.000000	0.000000	0.000000	1.059934	1.107985	0.961234	0.077646	0.158774	0.038997
64.000000	0.890305	0.994083	0.786601	0.007921	0.010412	0.006277	0.088123	0.221568	0.026527	0.000000	0.000000	0.000000	1.080012	1.136426	1.027381	0.093663	0.214485	0.027855
65.000000	0.931006	0.969640	0.841496	0.007210	0.008758	0.005762	0.031016	0.057919	0.015743	0.000000	0.000000	0.000000	1.046530	1.089231	1.009982	0.077298	0.181058	0.025070
66.000000	0.940464	0.972343	0.842049	0.007871	0.009790	0.006563	0.029482	0.058298	0.012151	0.000000	0.000000	0.000000	1.035269	1.077796	1.002671	0.057451	0.122563	0.016713
67.000000	0.943537	0.973722	0.872602	0.007445	0.009167	0.005928	0.024758	0.063124	0.010322	0.000000	0.000000	0.000000	1.025531	1.074959	0.990954	0.049791	0.136490	0.011142
68.000000	0.923222	0.978281	0.771633	0.008137	0.010869	0.006183	0.032430	0.123908	0.005229	0.000000	0.000000	0.000000	1.020891	1.068297	0.979389	0.057103	0.119777	0.019499
69.000000	0.935131	0.979659	0.884281	0.007506	0.009047	0.006518	0.034668	0.174115	0.006624	0.000000	0.000000	0.000000	1.019088	1.145074	0.959770	0.041783	0.105850	0.000000
70.000000	0.952749	0.994867	0.922941	0.006912	0.009003	0.005606	0.032828	0.100838	0.005499	0.000000	0.000000	0.000000	1.027308	1.069012	0.975811	0.034819	0.047354	0.013928
71.000000	0.908244	0.981298	0.818035	0.008493	0.010840	0.006605	0.025552	0.056923	0.008911	0.000000	0.000000	0.000000	1.027247	1.081934	0.981657	0.084958	0.136490	0.033426
72.000000	0.897330	0.983370	0.810981	0.007954	0.009150	0.006711	0.025835	0.086960	0.000805	0.000000	0.000000	0.000000	1.020604	1.112159	0.914908	0.089485	0.158774	0.019499
73.000000	0.887648	0.952649	0.766830	0.008046	0.010416	0.006468	0.026779	0.082701	0.005196	0.000000	0.000000	0.000000	1.017528	1.095721	0.913582	0.095056	0.192201	0.033426
74.000000	0.929485	0.970114	0.901019	0.007526	0.010786	0.006389	0.011853	0.020494	0.007644	0.000000	0.000000	0.000000	1.014672	1.046606	0.985845	0.065808	0.122563	0.022284
75.000000	0.903730	0.967891	0.851495	0.007092	0.008498	0.005805	0.015210	0.039233	0.005477	0.000000	0.000000	0.000000	1.017954	1.079440	0.966086	0.091922	0.164345	0.041783
76.000000	0.940551	0.992718	0.837073	0.007852	0.011912	0.006237	0.030610	0.040597	0.017899	0.000000	0.000000	0.000000	1.075462	1.091911	1.056610	0.096448	0.206128	0.030641
77.000000	0.958322	0.998933	0.911355	0.007766	0.009283	0.007006	0.065154	0.162089	0.011347	0.000000	0.000000	0.000000	1.085212	1.149661	1.016754	0.053969	0.114206	0.016713
78.000000	0.939960	0.980146	0.870982	0.008243	0.009883	0.007284	0.061715	0.183448	0.009000	0.000000	0.000000	0.000000	1.087217	1.152282	1.017628	0.077298	0.178273	0.044568
79.000000	0.936411	0.996907	0.890804	0.007998	0.010049	0.005736	0.043078	0.117539	0.013166	0.000000	0.000000	0.000000	1.070705	1.135238	1.034302	0.083217	0.130919	0.030641
80.000000	0.946151	0.986680	0.912147	0.009177	0.010779	0.006845	0.033615	0.078143	0.012085	0.000000	0.000000	0.000000	1.053009	1.115722	1.013956	0.064067	0.116992	0.025070
81.000000	0.948715	0.991320	0.894033	0.008254	0.009679	0.006686	0.050287	0.130025	0.005626	0.000000	0.000000	0.000000	1.072020	1.130865	0.992752	0.064763	0.114206	0.033426
82.000000	0.926159	0.979518	0.865338	0.008646	0.010677	0.007508	0.049561	0.092813	0.020522	0.000000	0.000000	0.000000	1.086038	1.132513	1.034754	0.101671	0.158774	0.044568
83.000000	0.925417	0.975990	0.855835	0.009385	0.010253	0.007914	0.027803	0.042821	0.006422	0.000000	0.000000	0.000000	1.046866	1.084195	0.981800	0.084262	0.147632	0.044568
84.000000	0.887806	0.985236	0.791429	0.010003	0.012543	0.007617	0.048665	0.090222	0.009174	0.000000	0.000000	0.000000	1.054413	1.121405	0.955879	0.107939	0.144847	0.050139
85.000000	0.941256	1.002175	0.804480	0.009103	0.011076	0.006578	0.046712	0.089297	0.025945	0.000000	0.000000	0.000000	1.069494	1.123877	1.018600	0.072423	0.155989	0.022284
86.000000	0.911251	0.986716	0.862184	0.009724	0.013059	0.008021	0.069778	0.161521	0.023960	0.000000	0.000000	0.000000	1.079193	1.160400	1.027995	0.088440	0.133705	0.025070
87.000000	0.949976	0.995601	0.916915	0.009661	0.010716	0.007806	0.059553	0.113776	0.018916	0.000000	0.000000	0.000000	1.075249	1.106699	1.026458	0.056058	0.080780	0.025070
88.000000	0.929911	0.964701	0.889107	0.009560	0.010301	0.008458	0.059266	0.107395	0.018934	0.000000	0.000000	0.000000	1.082651	1.124298	1.045774	0.083914	0.128134	0.050139
89.000000	0.938891	0.977103	0.854241	0.009363	0.011156	0.008035	0.030869	0.054167	0.013455	0.000000	0.000000	0.000000	1.048761	1.076597	1.003593	0.069638	0.161560	0.036212
90.000000	0.963489	0.993783	0.895274	0.009143	0.010519	0.008333	0.035101	0.082438	0.012469	0.000000	0.000000	0.000000	1.052301	1.098276	1.018316	0.044568	0.103064	0.022284
91.000000	0.959230	0.999226	0.871845	0.009267	0.011591	0.008392	0.032162	0.066166	0.011288	0.000000	0.000000	0.000000	1.050102	1.097981	1.021378	0.049443	0.114206	0.016713
92.000000	0.941691	0.989222	0.858916	0.008850	0.010172	0.007579	0.070238	0.201969	0.016466	0.000000	0.000000	0.000000	1.082756	1.161425	1.025048	0.061978	0.119777	0.022284
93.000000	0.940379	0.976845	0.883202	0.009504	0.013641	0.007579	0.067816	0.120057	0.024934	0.000000	0.000000	0.000000	1.086292	1.121539	1.040197	0.068593	0.108635	0.036212
94.000000	0.946028	1.003622	0.868327	0.009171	0.010530	0.008381	0.065648	0.138051	0.023413	0.000000	0.000000	0.000000	1.087351	1.126637	1.034324	0.066504	0.133705	0.030641
95.000000	0.949832	0.996984	0.851951	0.010184	0.012206	0.009376	0.039622	0.082994	0.020381	0.000000	0.000000	0.000000	1.064749	1.106336	1.037348	0.065111	0.133705	0.025070
96.000000	0.957694	0.982208	0.917541	0.009564	0.010801	0.008446	0.030028	0.090378	0.010542	0.000000	0.000000	0.000000	1.049863	1.095206	1.015066	0.052577	0.080780	0.027855
97.000000	0.964599	1.007486	0.929827	0.009517	0.011134	0.008215	0.033250	0.080967	0.021823	0.000000	0.000000	0.000000	1.063087	1.091421	1.035132	0.055721	0.077994	0.030726
98.000000	0.969658	1.020814	0.877520	0.008932	0.011727	0.007392	0.044842	0.109856	0.015376	0.000000	0.000000	0.000000	1.085062	1.125640	1.037740	0.061630	0.125348	0.030641
99.000000	1.004547	1.036635	0.895712	0.008425	0.009590	0.007491	0.049849	0.139119	0.021325	0.000000	0.000000	0.000000	1.100426	1.155841	1.057378	0.037604	0.111421	0.005571
100.000000	0.962439	1.024541	0.793449	0.009428	0.012896	0.007873	0.071121	0.188941	0.017967	0.000000	0.000000	0.000000	1.110190	1.135518	1.070893	0.067201	0.122563	0.030641
