iteration	fitness_arr_avg	fitness_arr_max	fitness_arr_min	fitness_arr_stab_avg	fitness_arr_stab_max	fitness_arr_stab_min	fitness_arr_coll_avg	fitness_arr_coll_max	fitness_arr_coll_min	fitness_arr_powr_avg	fitness_arr_powr_max	fitness_arr_powr_min	fitness_arr_dist_avg	fitness_arr_dist_max	fitness_arr_dist_min	fitness_arr_slip_avg	fitness_arr_slip_max	fitness_arr_slip_min
0.000000	-3.075431	-2.935369	-3.266875	0.057864	0.077078	0.029683	3.789585	3.988158	3.652649	0.000000	0.000000	0.000000	0.906245	0.933815	0.874622	0.134227	0.169916	0.107242
1.000000	-5.306552	-3.148968	-8.006142	1.856375	3.313401	0.135646	3.723489	4.748795	2.993242	0.000000	0.000000	0.000000	0.565095	0.884963	0.314211	0.291783	0.334262	0.246518
2.000000	-2.863308	-2.230373	-3.721967	0.347149	0.620607	0.112830	3.133353	3.952365	2.503887	0.000000	0.000000	0.000000	0.913678	0.997400	0.863499	0.296483	0.352368	0.225627
3.000000	-2.999016	-2.410937	-3.764999	0.474202	0.858730	0.274482	3.083397	3.728985	2.667054	0.000000	0.000000	0.000000	0.874739	0.960231	0.764248	0.316156	0.364902	0.208914
4.000000	-2.535076	-1.560582	-3.683263	0.368838	0.746096	0.084255	2.726608	3.348069	2.103024	0.000000	0.000000	0.000000	0.879486	0.938140	0.734022	0.319116	0.352368	0.253482
5.000000	-2.321700	-2.003538	-2.941577	0.149363	0.322724	0.066154	2.753181	3.179812	2.392251	0.000000	0.000000	0.000000	0.884464	0.941246	0.819557	0.303621	0.346797	0.224234
6.000000	-2.216313	-1.776958	-2.931973	0.212930	0.650291	0.098548	2.563179	2.882547	2.248432	0.000000	0.000000	0.000000	0.879435	0.952332	0.815088	0.319638	0.353760	0.274373
7.000000	-1.793308	-1.346999	-2.153727	0.209780	0.407252	0.101450	2.178287	2.556015	1.745449	0.000000	0.000000	0.000000	0.887935	0.940150	0.832619	0.293175	0.337047	0.190808
8.000000	-1.112083	-0.918837	-1.244282	0.208608	0.342248	0.071808	1.546094	1.733348	1.387486	0.000000	0.000000	0.000000	0.847877	0.875646	0.796773	0.205258	0.272981	0.130919
9.000000	-1.962191	-1.267876	-3.283681	0.522066	1.029074	0.124938	1.971396	2.705382	1.659901	0.000000	0.000000	0.000000	0.836459	0.903470	0.731606	0.305188	0.352368	0.197772
10.000000	-1.649610	-1.016201	-2.356204	0.321687	0.620530	0.110818	1.914954	2.279459	1.474624	0.000000	0.000000	0.000000	0.871154	0.903750	0.782940	0.284123	0.360724	0.208914
11.000000	-1.677457	-1.204510	-2.142516	0.199202	0.320108	0.107982	2.005102	2.356278	1.596292	0.000000	0.000000	0.000000	0.860064	0.909660	0.801887	0.333217	0.366295	0.302228
12.000000	-1.616042	-1.081708	-2.088531	0.246538	0.551873	0.085655	1.889106	2.181544	1.531088	0.000000	0.000000	0.000000	0.858913	0.897865	0.803909	0.339311	0.357939	0.316156
13.000000	-1.550991	-1.274312	-1.874597	0.241987	0.381967	0.114714	1.857255	2.028977	1.682580	0.000000	0.000000	0.000000	0.869456	0.903043	0.810982	0.321205	0.364902	0.228412
14.000000	-1.386258	-1.129689	-1.597794	0.167655	0.259778	0.084917	1.796579	1.929927	1.620151	0.000000	0.000000	0.000000	0.894306	0.967957	0.833305	0.316330	0.342618	0.270195
15.000000	-0.874064	-0.554096	-1.105390	0.119066	0.206830	0.055715	1.382940	1.580594	1.177290	0.000000	0.000000	0.000000	0.870457	0.923224	0.804212	0.242514	0.275766	0.190808
16.000000	-1.119433	-0.982153	-1.242935	0.157146	0.240050	0.083300	1.570025	1.724746	1.464853	0.000000	0.000000	0.000000	0.840155	0.876298	0.792370	0.232416	0.272981	0.207521
17.000000	-1.107129	-0.958113	-1.276818	0.128038	0.268727	0.062825	1.609894	1.837794	1.471042	0.000000	0.000000	0.000000	0.869139	0.907299	0.809531	0.238336	0.285515	0.204735
